case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple Assignment,38,38,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple Assignment,54,54,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple Assignment,55,55,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Import,1,1,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Import,2,2,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,From with *statements ,3,3,0,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Alias,1,1,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Alias,2,2,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Alias,3,3,36,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,If statements using → __name__ == ‘__main__’,51,64,0,B2,4,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,11,21,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,37,46,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,15,21,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,41,46,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,19,21,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Simple If statements,43,46,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Exception --> try/except,53,58,4,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Except Handler,56,58,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Function with Simple argument,7,21,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Function with Simple argument,32,46,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Return,13,13,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Return,17,17,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,Analisis-CC-PyCEFR,main.py,main.py,Return,21,21,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,69,69,18,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,207,207,36,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,275,275,18,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,276,276,17,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,277,277,17,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple List,278,278,14,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,17,17,18,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,18,18,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,19,19,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,20,20,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,21,21,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,22,22,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,252,257,11,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,251,251,46,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,260,260,57,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,269,269,95,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,161,161,25,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,182,182,92,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,206,206,57,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,261,261,18,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,27,27,87,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,171,171,26,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,171,171,49,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,182,182,32,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,207,207,23,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,221,221,16,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,234,234,16,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,251,251,26,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,260,260,63,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,260,260,103,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,328,328,30,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,260,260,37,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,261,261,24,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,261,261,64,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,269,269,38,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Tuple,269,269,75,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,28,36,14,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,194,203,11,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,261,261,77,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,1 Nested Dictionary,312,325,11,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,1 Nested Dictionary,294,306,15,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,313,320,19,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,83,90,13,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,150,154,13,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,295,300,19,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,384,390,13,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,104,109,17,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,120,124,17,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Simple Dictionary,135,139,17,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Formatted Value,75,75,19,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Formatted Value,376,376,19,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Formatted Value,331,331,33,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
Analisis-CC-PyCEFR,raw,generator.py,generator.py,Formatted Value,332,332,33,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/Analisis-CC-PyCEFR/data_pycefr.json
