Repository,File Name,Class,Start Line,End Line,Displacement,Level
17-Russian-Roulette,test.py,Subscript,31,31,30,A1
17-Russian-Roulette,test.py,Slice,31,31,38,A1
17-Russian-Roulette,test.py,Simple List Comprehension,30,30,14,C1
17-Russian-Roulette,test.py,List Comprehension with 1If statements,31,31,18,C1
17-Russian-Roulette,test.py,Simple Assignment,3,3,0,A1
17-Russian-Roulette,test.py,Simple Assignment,28,28,4,A1
17-Russian-Roulette,test.py,Simple Assignment,29,29,4,A1
17-Russian-Roulette,test.py,Simple Assignment,30,30,4,A1
17-Russian-Roulette,test.py,Simple Assignment,31,31,4,A1
17-Russian-Roulette,test.py,Simple Assignment,32,32,4,A1
17-Russian-Roulette,test.py,Simple Assignment,33,33,4,A1
17-Russian-Roulette,test.py,'assert' exception,13,13,4,B2
17-Russian-Roulette,test.py,'assert' exception,17,17,4,B2
17-Russian-Roulette,test.py,'assert' exception,34,34,4,B2
17-Russian-Roulette,test.py,'assert' exception,22,22,8,B2
17-Russian-Roulette,test.py,'assert' exception,24,24,8,B2
17-Russian-Roulette,test.py,Import,1,1,0,A2
17-Russian-Roulette,test.py,Import,2,2,0,A2
17-Russian-Roulette,test.py,Import,6,6,0,A2
17-Russian-Roulette,test.py,Import,7,7,0,A2
17-Russian-Roulette,test.py,Import're' module,8,8,0,C1
17-Russian-Roulette,test.py,Import,9,9,0,A2
17-Russian-Roulette,test.py,Alias,1,1,7,A1
17-Russian-Roulette,test.py,Alias,2,2,7,A1
17-Russian-Roulette,test.py,Alias,6,6,7,A1
17-Russian-Roulette,test.py,Alias,7,7,7,A1
17-Russian-Roulette,test.py,Alias,8,8,7,A1
17-Russian-Roulette,test.py,Alias,9,9,7,A1
17-Russian-Roulette,test.py,Simple If statements,21,24,4,A1
17-Russian-Roulette,test.py,Function with Simple argument,12,13,0,A1
17-Russian-Roulette,test.py,Function with Simple argument,16,17,0,A1
17-Russian-Roulette,test.py,Function with Simple argument,20,24,0,A1
17-Russian-Roulette,test.py,Function with Simple argument,27,34,0,A1
17-Russian-Roulette,solution.hide.py,Print,17,17,0,A1
17-Russian-Roulette,solution.hide.py,Simple Atributte,6,6,20,A2
17-Russian-Roulette,solution.hide.py,Simple Assignment,3,3,0,A1
17-Russian-Roulette,solution.hide.py,Simple Assignment,6,6,1,A1
17-Russian-Roulette,solution.hide.py,Import,1,1,0,A2
17-Russian-Roulette,solution.hide.py,Alias,1,1,7,A1
17-Russian-Roulette,solution.hide.py,Simple If statements,12,15,1,A1
17-Russian-Roulette,solution.hide.py,Function,5,7,0,A1
17-Russian-Roulette,solution.hide.py,Function,10,15,0,A1
17-Russian-Roulette,solution.hide.py,Return,7,7,1,A1
17-Russian-Roulette,solution.hide.py,Return,13,13,2,A1
17-Russian-Roulette,solution.hide.py,Return,15,15,2,A1
17-Russian-Roulette,app.py,Print,15,15,0,A1
17-Russian-Roulette,app.py,Simple Atributte,6,6,20,A2
17-Russian-Roulette,app.py,Simple Assignment,3,3,0,A1
17-Russian-Roulette,app.py,Simple Assignment,6,6,1,A1
17-Russian-Roulette,app.py,Import,1,1,0,A2
17-Russian-Roulette,app.py,Alias,1,1,7,A1
17-Russian-Roulette,app.py,Function,5,7,0,A1
17-Russian-Roulette,app.py,Function,10,12,0,A1
17-Russian-Roulette,app.py,Return,7,7,1,A1
17-Russian-Roulette,app.py,Return,12,12,1,A1
14-Create-A-For-Loop,test.py,Files --> 'open' call function,21,21,9,A2
14-Create-A-For-Loop,test.py,Files --> 'read' call function,22,22,18,A2
14-Create-A-For-Loop,test.py,Files --> 'open' call function,38,38,9,A2
14-Create-A-For-Loop,test.py,Files --> 'read' call function,39,39,18,A2
14-Create-A-For-Loop,test.py,Files --> 'open' call function,45,45,9,A2
14-Create-A-For-Loop,test.py,Files --> 'read' call function,46,46,18,A2
14-Create-A-For-Loop,test.py,'range' call function,29,29,64,A2
14-Create-A-For-Loop,test.py,'range' call function,30,30,67,A2
14-Create-A-For-Loop,test.py,Simple Atributte,3,3,0,A2
14-Create-A-For-Loop,test.py,Simple Atributte,3,3,22,A2
14-Create-A-For-Loop,test.py,Simple Atributte,12,12,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,19,19,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,26,26,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,36,36,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,43,43,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,10,10,7,A2
14-Create-A-For-Loop,test.py,Simple Atributte,12,12,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,19,19,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,28,28,15,A2
14-Create-A-For-Loop,test.py,Simple Atributte,26,26,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,36,36,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,43,43,1,A2
14-Create-A-For-Loop,test.py,Simple Atributte,10,10,7,A2
14-Create-A-For-Loop,test.py,Simple Atributte,10,10,23,A2
14-Create-A-For-Loop,test.py,Simple Atributte,22,22,18,A2
14-Create-A-For-Loop,test.py,Simple Atributte,23,23,16,A2
14-Create-A-For-Loop,test.py,Simple Atributte,39,39,18,A2
14-Create-A-For-Loop,test.py,Simple Atributte,40,40,16,A2
