case,file,file_name,function,parent,lineno,endline,complexity,rank,rank_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/12-Rand-From-One-to-Twelve/test.py,test.py,test_print_output,,28,28,2,A,1,21,7,4.0,B2,1.9047619047619047,"{""A2"": 16, ""A1"": 4, ""B2"": 1}","{""Simple Atributte"": 13, ""Simple Assignment"": 3, ""'assert' exception"": 1, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""From"": 1, ""Alias"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/12-Rand-From-One-to-Twelve/test.py,test.py,test_function_called_for,,33,36,2,A,1,53,16,4.0,B2,1.9245283018867925,"{""A2"": 28, ""A1"": 17, ""B2"": 5, ""B1"": 3}","{""Simple Atributte"": 22, ""Simple Assignment"": 9, ""'assert' exception"": 5, ""Files --> 'read' call function"": 2, ""'raise' exception"": 2, ""Except Handler"": 2, ""Unary Operation"": 2, ""Exception --> try/except"": 1, ""Boolean Operation"": 1, ""Subscript"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/12-Rand-From-One-to-Twelve/solution.hide.py,solution.hide.py,get_randomInt,,3,6,1,A,1,49,11,2.0,A2,1.183673469387755,"{""A1"": 40, ""A2"": 9}","{""Simple Assignment"": 16, ""Print"": 11, ""Simple Atributte"": 4, ""Return"": 4, ""'range' call function"": 4, ""Function"": 3, ""Assigment with sum (total = total + 1)"": 2, ""Simple For Loop"": 2, ""Boolean Operation"": 1, ""Simplified incremental Assignment with increase amount"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/12-Rand-From-One-to-Twelve/app.py,app.py,get_randomInt,,3,5,1,A,1,13,6,2.0,A2,1.0769230769230769,"{""A1"": 12, ""A2"": 1}","{""Simple Assignment"": 6, ""Return"": 2, ""Print"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Simple Atributte"": 1, ""Function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/test.py,test.py,test_for_function,,11,15,2,A,1,80,14,4.0,B2,1.975,"{""A2"": 57, ""A1"": 14, ""B1"": 6, ""B2"": 3}","{""Simple Atributte"": 48, ""From"": 4, ""Alias"": 4, ""Simple Assignment"": 4, ""'raise' exception"": 3, ""Files --> 'open' call function"": 3, ""'assert' exception"": 3, ""Function with Simple argument"": 2, ""Files --> 'read' call function"": 2, ""Exception --> try/except"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/test.py,test.py,test_for_function_print,,18,22,2,A,1,113,15,5.0,C1,1.9469026548672566,"{""A2"": 74, ""A1"": 27, ""B2"": 7, ""B1"": 4, ""C1"": 1}","{""Simple Atributte"": 61, ""Simple Assignment"": 16, ""'assert' exception"": 7, ""Files --> 'open' call function"": 6, ""Files --> 'read' call function"": 5, ""'raise' exception"": 3, ""Assigment with sum (total = total + 1)"": 3, ""From"": 2, ""Alias"": 2, ""Function with Simple argument"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/test.py,test.py,test_for_print,,27,30,2,A,1,77,12,5.0,C1,2.142857142857143,"{""A2"": 45, ""A1"": 18, ""B2"": 9, ""C1"": 3, ""B1"": 2}","{""Simple Atributte"": 37, ""Simple Assignment"": 11, ""'assert' exception"": 9, ""Files --> 'open' call function"": 3, ""Simple List Comprehension"": 3, ""Function with Simple argument"": 3, ""Boolean Operation"": 2, ""From"": 2, ""Alias"": 2, ""'range' call function"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/test.py,test.py,test_for_return,,34,34,2,A,1,16,8,4.0,B2,2.25,"{""A2"": 8, ""A1"": 4, ""B2"": 4}","{""Simple Atributte"": 6, ""'assert' exception"": 4, ""Simple Assignment"": 1, ""Boolean Operation"": 1, ""Subscript"": 1, ""Files --> 'open' call function"": 1, ""From"": 1, ""Alias"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/test.py,test.py,test_for_return_2,,40,40,2,A,1,8,2,2.0,A2,1.625,"{""A2"": 5, ""A1"": 3}","{""Simple Atributte"": 5, ""Simple Assignment"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10.1-Creating-Your-First-Function/solution.hide.py,solution.hide.py,add_numbers,,1,3,1,A,1,31,10,2.0,A2,1.2903225806451613,"{""A1"": 22, ""A2"": 9}","{""Simple Assignment"": 9, ""Import"": 5, ""Alias"": 5, ""'range' call function"": 4, ""Assigment with sum (total = total + 1)"": 2, ""Print"": 2, ""Simple For Loop"": 1, ""Unary Operation"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/13-Your-First-Loop/test.py,test.py,test_for_function_existence,,13,17,2,A,1,111,16,4.0,B2,2.027027027027027,"{""A2"": 51, ""A1"": 32, ""B1"": 21, ""B2"": 7}","{""Simple Atributte"": 38, ""'raise' exception"": 10, ""Except Handler"": 10, ""Simple Assignment"": 10, ""Exception --> try/except"": 8, ""'assert' exception"": 7, ""Alias"": 6, ""From"": 5, ""Files --> 'open' call function"": 4, ""Files --> 'read' call function"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/13-Your-First-Loop/test.py,test.py,test_for_function_output,,20,20,2,A,1,18,5,2.0,A2,1.7777777777777777,"{""A2"": 14, ""A1"": 4}","{""Simple Atributte"": 13, ""Simple Assignment"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Subscript"": 1, ""Files --> 'open' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/13-Your-First-Loop/test.py,test.py,test_for_loop,,26,29,2,A,1,70,13,5.0,C1,2.0142857142857142,"{""A2"": 44, ""A1"": 17, ""B2"": 7, ""B1"": 1, ""C1"": 1}","{""Simple Atributte"": 38, ""Simple Assignment"": 12, ""'assert' exception"": 7, ""From"": 2, ""Alias"": 2, ""Files --> 'open' call function"": 2, ""Boolean Operation"": 1, ""Function"": 1, ""'raise' exception"": 1, ""'range' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/13-Your-First-Loop/solution.hide.py,solution.hide.py,start_counting,,1,4,2,A,1,46,12,2.0,A2,1.2173913043478262,"{""A1"": 36, ""A2"": 10}","{""Simple Assignment"": 12, ""Print"": 7, ""Import"": 5, ""Alias"": 5, ""'range' call function"": 5, ""Simple For Loop"": 3, ""Assigment with sum (total = total + 1)"": 2, ""Function"": 2, ""Return"": 2, ""Boolean Operation"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/13-Your-First-Loop/app.py,app.py,start_counting,,1,4,2,A,1,22,8,2.0,A2,1.2727272727272727,"{""A1"": 16, ""A2"": 6}","{""Simple Assignment"": 6, ""Import"": 5, ""Alias"": 5, ""Print"": 2, ""'range' call function"": 1, ""Simple For Loop"": 1, ""Function"": 1, ""Return"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test_for_print,,6,9,2,A,1,135,11,5.0,C1,1.8222222222222222,"{""A2"": 65, ""A1"": 58, ""C1"": 11, ""B1"": 1}","{""Alias"": 49, ""Import"": 36, ""Simple Atributte"": 25, ""Import're' module"": 11, ""Assigment with sum (total = total + 1)"": 5, ""Simple Assignment"": 3, ""From"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test_for_print,,13,16,2,A,1,70,12,4.0,B2,1.9714285714285715,"{""A2"": 38, ""A1"": 19, ""B1"": 9, ""B2"": 4}","{""Simple Atributte"": 27, ""Simple Assignment"": 8, ""From"": 5, ""Alias"": 5, ""'raise' exception"": 5, ""Except Handler"": 5, ""'assert' exception"": 4, ""Exception --> try/except"": 3, ""Files --> 'open' call function"": 3, ""Files --> 'read' call function"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test__between_100_and_200,,21,25,2,A,1,125,18,5.0,C1,2.048,"{""A2"": 67, ""A1"": 35, ""B2"": 16, ""B1"": 6, ""C1"": 1}","{""Simple Atributte"": 51, ""Simple Assignment"": 24, ""'assert' exception"": 16, ""Files --> 'read' call function"": 7, ""Files --> 'open' call function"": 6, ""With"": 5, ""Subscript"": 3, ""From"": 2, ""Alias"": 2, ""'range' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test_between_101_and_51,,30,34,2,A,1,86,21,5.0,C1,2.011627906976744,"{""A2"": 41, ""A1"": 30, ""B2"": 10, ""C1"": 3, ""B1"": 2}","{""Simple Atributte"": 31, ""Simple Assignment"": 15, ""'assert' exception"": 10, ""Files --> 'open' call function"": 3, ""'range' call function"": 3, ""Boolean Operation"": 3, ""Subscript"": 3, ""Files --> 'read' call function"": 2, ""Alias"": 2, ""Simple List Comprehension"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test_less_than_50,,39,44,1,A,1,38,7,4.0,B2,1.9736842105263157,"{""A2"": 22, ""A1"": 11, ""B2"": 5}","{""Simple Atributte"": 17, ""Simple Assignment"": 10, ""'assert' exception"": 5, ""Files --> 'read' call function"": 2, ""Simplified incremental Assignment with increase amount"": 2, ""Function"": 1, ""'range' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.2-How-Much-The-Wedding-Costs/test.py,test.py,test_t,,47,52,1,A,1,12,5,4.0,B2,2.25,"{""A2"": 4, ""A1"": 4, ""B2"": 3, ""B1"": 1}","{""Simple Atributte"": 4, ""Simple Assignment"": 3, ""'assert' exception"": 3, ""'raise' exception"": 1, ""Except Handler"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/05-User-Inputed-Values/test.py,test.py,test_for_file_output,,5,9,2,A,1,148,12,5.0,C1,1.8513513513513513,"{""A2"": 70, ""A1"": 63, ""C1"": 13, ""B1"": 2}","{""Alias"": 54, ""Import"": 39, ""Simple Atributte"": 27, ""Import're' module"": 13, ""Assigment with sum (total = total + 1)"": 5, ""Simple Assignment"": 3, ""From"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/05-User-Inputed-Values/test.py,test.py,test_plus_ten,,14,14,2,A,1,17,8,4.0,B2,2.0,"{""A2"": 11, ""A1"": 4, ""B2"": 2}","{""Simple Atributte"": 7, ""From"": 2, ""Alias"": 2, ""'assert' exception"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Files --> 'read' call function"": 1, ""Simple Assignment"": 1, ""Files --> 'open' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/18-The-Beatles/test.py,test.py,test_function_sing_exists,,12,16,3,A,1,91,14,4.0,B2,1.945054945054945,"{""A2"": 52, ""A1"": 24, ""B1"": 11, ""B2"": 4}","{""Simple Atributte"": 41, ""Simple Assignment"": 8, ""From"": 5, ""Alias"": 5, ""'raise' exception"": 5, ""Exception --> try/except"": 5, ""Except Handler"": 5, ""'assert' exception"": 4, ""Files --> 'open' call function"": 3, ""Files --> 'read' call function"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/18-The-Beatles/test.py,test.py,test_function_sing_exists,,27,31,3,A,1,93,18,5.0,C1,2.086021505376344,"{""A2"": 50, ""A1"": 26, ""B2"": 9, ""C1"": 4, ""B1"": 4}","{""Simple Atributte"": 40, ""Simple Assignment"": 15, ""'assert' exception"": 9, ""Function with Simple argument"": 4, ""Files --> 'open' call function"": 3, ""'range' call function"": 3, ""Simple List Comprehension"": 3, ""Boolean Operation"": 2, ""Files --> 'read' call function"": 2, ""From"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/18-The-Beatles/test.py,test.py,test_function_hardcode_output,,19,23,2,A,1,127,17,5.0,C1,1.9606299212598426,"{""A2"": 78, ""A1"": 34, ""B2"": 10, ""B1"": 3, ""C1"": 2}","{""Simple Atributte"": 63, ""Simple Assignment"": 20, ""'assert' exception"": 10, ""Files --> 'open' call function"": 7, ""Files --> 'read' call function"": 6, ""Assigment with sum (total = total + 1)"": 3, ""Subscript"": 3, ""From"": 2, ""Alias"": 2, ""Function"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/18-The-Beatles/solution.hide.py,solution.hide.py,sing,,2,11,4,A,1,81,12,2.0,A2,1.1481481481481481,"{""A1"": 69, ""A2"": 12}","{""Print"": 20, ""Simple Assignment"": 19, ""Return"": 8, ""Function"": 7, ""'range' call function"": 5, ""Simple For Loop"": 5, ""Simple If statements"": 5, ""Simple Atributte"": 4, ""Assigment with sum (total = total + 1)"": 3, ""Simplified incremental Assignment with increase amount"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,test_html_document_exists,,13,18,3,A,1,131,16,4.0,B2,1.9923664122137406,"{""A2"": 59, ""A1"": 40, ""B1"": 25, ""B2"": 7}","{""Simple Atributte"": 46, ""Simple Assignment"": 14, ""'raise' exception"": 12, ""Except Handler"": 12, ""Exception --> try/except"": 10, ""'assert' exception"": 7, ""Alias"": 6, ""From"": 5, ""Function"": 5, ""Files --> 'open' call function"": 4}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,test_html_document_exists,,6,10,2,A,1,168,15,5.0,C1,1.8511904761904763,"{""A2"": 88, ""A1"": 64, ""C1"": 11, ""B1"": 4, ""B2"": 1}","{""Alias"": 49, ""Simple Atributte"": 48, ""Import"": 36, ""Import're' module"": 11, ""Assigment with sum (total = total + 1)"": 9, ""Simple Assignment"": 3, ""From"": 2, ""'raise' exception"": 2, ""Except Handler"": 2, ""Files --> 'open' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,test_for_concat,,21,26,2,A,1,147,19,5.0,C1,2.0340136054421767,"{""A2"": 78, ""A1"": 42, ""B2"": 18, ""B1"": 8, ""C1"": 1}","{""Simple Atributte"": 62, ""Simple Assignment"": 27, ""'assert' exception"": 18, ""Files --> 'read' call function"": 7, ""Files --> 'open' call function"": 6, ""With"": 5, ""Subscript"": 4, ""From"": 2, ""Alias"": 2, ""Function with Simple argument"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/07-Create-a-Basic-HTML/test.py,test.py,test_for_file_output,,31,31,2,A,1,13,8,5.0,C1,1.8461538461538463,"{""A1"": 6, ""A2"": 5, ""C1"": 1, ""B1"": 1}","{""Simple Assignment"": 4, ""Simple Atributte"": 3, ""Files --> 'read' call function"": 1, ""'range' call function"": 1, ""Subscript"": 1, ""Slice"": 1, ""List Comprehension with 1If statements"": 1, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,test_get_color_exists,,12,16,2,A,1,91,14,4.0,B2,1.945054945054945,"{""A2"": 52, ""A1"": 24, ""B1"": 11, ""B2"": 4}","{""Simple Atributte"": 41, ""Simple Assignment"": 8, ""From"": 5, ""Alias"": 5, ""'raise' exception"": 5, ""Exception --> try/except"": 5, ""Except Handler"": 5, ""'assert' exception"": 4, ""Files --> 'open' call function"": 3, ""Files --> 'read' call function"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,test_get_allStudentColors_exists,,18,22,2,A,1,113,15,5.0,C1,1.9469026548672566,"{""A2"": 74, ""A1"": 27, ""B2"": 7, ""B1"": 4, ""C1"": 1}","{""Simple Atributte"": 61, ""Simple Assignment"": 16, ""'assert' exception"": 7, ""Files --> 'open' call function"": 6, ""Files --> 'read' call function"": 5, ""'raise' exception"": 3, ""Assigment with sum (total = total + 1)"": 3, ""From"": 2, ""Alias"": 2, ""Function with Simple argument"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,test_ten_colors,,25,25,2,A,1,15,4,4.0,B2,2.066666666666667,"{""A2"": 10, ""A1"": 3, ""B2"": 2}","{""Simple Atributte"": 9, ""Simple Assignment"": 3, ""'assert' exception"": 2, ""'range' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,test_black_in_array,,30,30,2,A,1,21,7,5.0,C1,2.5238095238095237,"{""A2"": 12, ""B2"": 4, ""A1"": 3, ""C1"": 2}","{""Simple Atributte"": 10, ""'assert' exception"": 4, ""Simple List Comprehension"": 2, ""Simple Assignment"": 2, ""Files --> 'open' call function"": 1, ""'range' call function"": 1, ""Boolean Operation"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/test.py,test.py,use_for_loop,,35,40,2,A,1,58,10,4.0,B2,1.8793103448275863,"{""A2"": 38, ""A1"": 15, ""B2"": 3, ""B1"": 2}","{""Simple Atributte"": 28, ""Simple Assignment"": 11, ""Files --> 'read' call function"": 4, ""'assert' exception"": 3, ""Files --> 'open' call function"": 3, ""Simplified incremental Assignment with increase amount"": 3, ""'raise' exception"": 2, ""Except Handler"": 2, ""Boolean Operation"": 1, ""Assigment with sum (total = total + 1)"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/solution.hide.py,solution.hide.py,get_allStudentColors,,19,26,2,A,1,9,7,2.0,A2,1.3333333333333333,"{""A1"": 6, ""A2"": 3}","{""Simple Atributte"": 2, ""Simple Assignment"": 2, ""Simple List"": 1, ""'range' call function"": 1, ""Simple For Loop"": 1, ""Function"": 1, ""Return"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/solution.hide.py,solution.hide.py,get_color,,3,15,1,A,1,86,14,2.0,A2,1.1627906976744187,"{""A1"": 72, ""A2"": 14}","{""Print"": 21, ""Simple Assignment"": 19, ""Return"": 10, ""Function"": 6, ""Simple If statements"": 6, ""Simple Atributte"": 5, ""Assigment with sum (total = total + 1)"": 4, ""'range' call function"": 4, ""Simple For Loop"": 4, ""Simplified incremental Assignment with increase amount"": 3}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/app.py,app.py,get_color,,3,15,1,A,1,33,8,2.0,A2,1.1515151515151516,"{""A1"": 28, ""A2"": 5}","{""Simple Assignment"": 11, ""Print"": 6, ""Return"": 6, ""Function"": 4, ""Simple Atributte"": 3, ""Assigment with sum (total = total + 1)"": 1, ""Simple Dictionary"": 1, ""Function with Simple argument with Default argument"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/16-Random-Colors-Loop/app.py,app.py,get_allStudentColors,,19,21,1,A,1,4,3,1.0,A1,1.0,"{""A1"": 4}","{""Simple Assignment"": 2, ""Simple List"": 1, ""Function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/test.py,test.py,test_function_spin_chamber,,11,11,8,B,2,15,2,3.0,B1,2.066666666666667,"{""A2"": 14, ""B1"": 1}","{""Simple Atributte"": 14, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/test.py,test.py,test_for_function_output,,29,29,6,B,2,17,5,5.0,C1,1.9411764705882353,"{""A2"": 9, ""A1"": 6, ""C1"": 1, ""B2"": 1}","{""Simple Atributte"": 8, ""Simple Assignment"": 6, ""'range' call function"": 1, ""Simple List Comprehension"": 1, ""'assert' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/19-Bottles-Of-Milk/solution.hide.py,solution.hide.py,number_of_bottles,,2,8,2,A,1,68,11,2.0,A2,1.161764705882353,"{""A1"": 57, ""A2"": 11}","{""Simple Assignment"": 19, ""Print"": 17, ""Return"": 7, ""Function"": 6, ""'range' call function"": 5, ""Simple Atributte"": 4, ""Assigment with sum (total = total + 1)"": 3, ""Simple For Loop"": 3, ""Simplified incremental Assignment with increase amount"": 2, ""Boolean Operation"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,test_functions_existence,,4,8,2,A,1,128,13,5.0,C1,1.7578125,"{""A2"": 61, ""A1"": 57, ""C1"": 8, ""B1"": 2}","{""Alias"": 51, ""Import"": 40, ""Simple Atributte"": 16, ""Import're' module"": 8, ""From"": 3, ""Assigment with sum (total = total + 1)"": 2, ""Simple Assignment"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,test_functions_existence_main,,11,15,2,A,1,80,14,4.0,B2,1.975,"{""A2"": 57, ""A1"": 14, ""B1"": 6, ""B2"": 3}","{""Simple Atributte"": 48, ""From"": 4, ""Alias"": 4, ""Simple Assignment"": 4, ""'raise' exception"": 3, ""Files --> 'open' call function"": 3, ""'assert' exception"": 3, ""Function with Simple argument"": 2, ""Files --> 'read' call function"": 2, ""Exception --> try/except"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,test_for_print,,18,22,2,A,1,113,15,5.0,C1,1.9469026548672566,"{""A2"": 74, ""A1"": 27, ""B2"": 7, ""B1"": 4, ""C1"": 1}","{""Simple Atributte"": 61, ""Simple Assignment"": 16, ""'assert' exception"": 7, ""Files --> 'open' call function"": 6, ""Files --> 'read' call function"": 5, ""'raise' exception"": 3, ""Assigment with sum (total = total + 1)"": 3, ""From"": 2, ""Alias"": 2, ""Function with Simple argument"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,test_for_file_output,,33,33,2,A,1,12,6,4.0,B2,1.6666666666666667,"{""A1"": 6, ""A2"": 5, ""B2"": 1}","{""Simple Assignment"": 4, ""Simple Atributte"": 3, ""Unary Operation"": 2, ""Files --> 'read' call function"": 1, ""'assert' exception"": 1, ""'range' call function"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/test.py,test.py,test_call_is_odd,,26,30,1,A,1,98,15,5.0,C1,2.0918367346938775,"{""A2"": 56, ""A1"": 25, ""B2"": 11, ""B1"": 3, ""C1"": 3}","{""Simple Atributte"": 48, ""Simple Assignment"": 14, ""'assert' exception"": 11, ""Files --> 'open' call function"": 3, ""Function"": 3, ""Simple List Comprehension"": 3, ""Function with Simple argument"": 3, ""Boolean Operation"": 2, ""From"": 2, ""Alias"": 2}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/solution.hide.py,solution.hide.py,is_odd,,1,2,1,A,1,16,6,2.0,A2,1.375,"{""A1"": 10, ""A2"": 6}","{""Import"": 5, ""Alias"": 5, ""Simple Assignment"": 3, ""'range' call function"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/10-Calling-Your-First-Function/solution.hide.py,solution.hide.py,my_main_code,,5,7,1,A,1,27,7,2.0,A2,1.1851851851851851,"{""A1"": 22, ""A2"": 5}","{""Simple Assignment"": 8, ""Print"": 7, ""Simple Atributte"": 4, ""Return"": 4, ""Function"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Simplified incremental Assignment with increase amount"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,test_for_print,,6,9,2,A,1,135,11,5.0,C1,1.8222222222222222,"{""A2"": 65, ""A1"": 58, ""C1"": 11, ""B1"": 1}","{""Alias"": 49, ""Import"": 36, ""Simple Atributte"": 25, ""Import're' module"": 11, ""Assigment with sum (total = total + 1)"": 5, ""Simple Assignment"": 3, ""From"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""'raise' exception"": 1}"
python-beginner-programming-exercises,/home/juan/Documents/Analisis-CC-PyCEFR/python-beginner-programming-exercises/exercises/08.1-Your-First-If/test.py,test.py,test_for_print,,13,17,2,A,1,111,16,4.0,B2,2.027027027027027,"{""A2"": 51, ""A1"": 32, ""B1"": 21, ""B2"": 7}","{""Simple Atributte"": 38, ""'raise' exception"": 10, ""Except Handler"": 10, ""Simple Assignment"": 10, ""Exception --> try/except"": 8, ""'assert' exception"": 7, ""Alias"": 6, ""From"": 5, ""Files --> 'open' call function"": 4, ""Files --> 'read' call function"": 3}"
