case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,2,2,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,3,3,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,4,4,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,5,5,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,6,6,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,7,7,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,22,22,20,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Alias,14,14,24,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Simple For Loop,25,27,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Exception --> try/except,13,17,4,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,With,32,37,4,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Except Handler,15,17,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
python-beginner-programming-exercises,11-Create-A-New-Function,test.py,test.py,Function,12,17,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-beginner-programming-exercises/data_pycefr.json
